replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JX434030	JX434030_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	JX434030_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	74	7.8e-41	130.1	0.972	0.946	1	70		JX434030_Aca_alone_1,JX434030_acrie1_2,JX434030_acrif3_3	Anti_CRISPR	acrif5	Antidefense
JX434031	JX434031_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	JX434031_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	1.8e-45	145.0	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
JX434031	JX434031_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	JX434031_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	9e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
JX434031	JX434031_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	JX434031_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	1.3e-39	126.2	0.958	0.821	12	80		JX434031_Aca_alone_1,JX434031_acrif4_3	Anti_CRISPR	acrie3	Antidefense
JX434031	JX434031_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	JX434031_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	1.3e-39	126.2	0.958	0.821	12	80		JX434031_Aca_alone_1,JX434031_acrie3_2	Anti_CRISPR	acrif4	Antidefense
JX434032	JX434032_5	acrif1	5	defense-finder-models/ADF/Anti_CRISPR/acrif1	JX434032_acrif1_2	1	1	0.143	1.5	1	acrif1	mandatory	79	2.4e-51	163.6	1.0	0.987	1	78			Anti_CRISPR	acrif1	Antidefense
JX434032	JX434032_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif1	JX434032_acrif1_2	1	1	0.143	1.5	1	aca1	accessory	75	8.7e-40	126.7	0.958	0.92	3	71		JX434032_Aca_alone_1	Anti_CRISPR	acrif1	Antidefense
JX434033	JX434033_5	acrie2	5	defense-finder-models/ADF/Anti_CRISPR/acrie2	JX434033_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	5.7e-50	160.0	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
JX434033	JX434033_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	JX434033_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	141	2.9999999999999996e-84	272.1	0.993	0.979	1	138			Anti_CRISPR	acrif3	Antidefense
JX434033	JX434033_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie2	JX434033_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.8999999999999998e-39	125.6	0.958	0.92	3	71		JX434033_Aca_alone_1,JX434033_acrif3_3	Anti_CRISPR	acrie2	Antidefense
JX434033	JX434033_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif3	JX434033_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	75	1.8999999999999998e-39	125.6	0.958	0.92	3	71		JX434033_Aca_alone_1,JX434033_acrie2_2	Anti_CRISPR	acrif3	Antidefense
JX495043	JX495043_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	JX495043_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	2.3e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
KC862297	KC862297_144	narp1_namat	144	defense-finder-models/ADF/NADP/NARP1	KC862297_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	2.3e-208	686.3	0.987	0.993	2	560			NADP	NARP1	Antidefense
KC862297	KC862297_146	narp1_adps	146	defense-finder-models/ADF/NADP/NARP1	KC862297_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	292	1.9e-86	283.3	0.851	0.901	24	286			NADP	NARP1	Antidefense
KC862298	KC862298_141	narp1_namat	141	defense-finder-models/ADF/NADP/NARP1	KC862298_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	9.9e-209	687.5	0.987	0.993	2	560			NADP	NARP1	Antidefense
KC862298	KC862298_143	narp1_adps	143	defense-finder-models/ADF/NADP/NARP1	KC862298_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	1.6e-88	290.1	0.858	0.91	21	283			NADP	NARP1	Antidefense
KC862300	KC862300_140	narp1_namat	140	defense-finder-models/ADF/NADP/NARP1	KC862300_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	2e-207	683.2	0.987	0.993	2	560			NADP	NARP1	Antidefense
KC862300	KC862300_142	narp1_adps	142	defense-finder-models/ADF/NADP/NARP1	KC862300_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.2e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
KF147891	KF147891_211	acb1	211	defense-finder-models/ADF/Anti_CBASS/acb1	KF147891_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	178	8.5e-19	62.0	0.797	0.713	23	149			Anti_CBASS	acb1	Antidefense
KF147891	KF147891_256	tad2	256	defense-finder-models/ADF/Anti_Thoeris/tad2_acriia7	KF147891_tad2_acriia7_2	1	1	1.0	1.0	1	tad2	mandatory	78	1.9e-26	86.3	0.721	0.987	1	77			Anti_Thoeris	tad2_acriia7	Antidefense
KF475786	KF475786_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	KF475786_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	140	9.4e-85	273.7	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
KF475786	KF475786_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	KF475786_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.6e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
KF475786	KF475786_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	KF475786_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.2e-41	130.1	0.972	0.946	1	70		KF475786_Aca_alone_1,KF475786_acrif5_3	Anti_CRISPR	acrif3	Antidefense
KF475786	KF475786_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	KF475786_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.2e-41	130.1	0.972	0.946	1	70		KF475786_Aca_alone_1,KF475786_acrif3_2	Anti_CRISPR	acrif5	Antidefense
KJ409772	KJ409772_143	narp1_namat	143	defense-finder-models/ADF/NADP/NARP1	KJ409772_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	592	4.3999999999999997e-200	659.0	0.979	0.992	3	589			NADP	NARP1	Antidefense
KJ409772	KJ409772_146	narp1_adps	146	defense-finder-models/ADF/NADP/NARP1	KJ409772_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	4.3e-91	298.5	0.865	0.939	16	293			NADP	NARP1	Antidefense
KJ477077	KJ477077_5	acrif2_c2	5	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	KJ477077_acrif2_c2_2	1	1	0.143	1.5	1	acrif2_c2	mandatory	97	4.1e-58	185.8	1.0	0.979	1	95			Anti_CRISPR	acrif2_c2	Antidefense
KJ477077	KJ477077_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	KJ477077_acrif2_c2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.3e-40	129.4	0.958	0.92	3	71		KJ477077_Aca_alone_1	Anti_CRISPR	acrif2_c2	Antidefense
KJ477077	KJ477077_29	mom	29	defense-finder-models/ADF/Anti_RM/mom	KJ477077_mom_3	1	1	1.0	1.0	1	mom	mandatory	257	5.7e-97	315.8	0.863	0.837	32	246			Anti_RM	mom	Antidefense
KJ507100	KJ507100_2	acb1	2	defense-finder-models/ADF/Anti_CBASS/acb1	KJ507100_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	601	7.200000000000001e-22	69.9	0.869	0.23	461	598			Anti_CBASS	acb1	Antidefense
KJ959591	KJ959591_29	mom	29	defense-finder-models/ADF/Anti_RM/mom	KJ959591_mom_1	1	1	1.0	1.0	1	mom	mandatory	256	5.6000000000000004e-101	329.1	0.851	0.828	33	244			Anti_RM	mom	Antidefense
KM233689	KM233689_5	acrif7	5	defense-finder-models/ADF/Anti_CRISPR/acrif7	KM233689_acrif7_2	1	1	0.143	1.5	1	acrif7	mandatory	68	6.6e-44	139.8	0.882	0.985	1	67			Anti_CRISPR	acrif7	Antidefense
KM233689	KM233689_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif7	KM233689_acrif7_2	1	1	0.143	1.5	1	aca1	accessory	77	1.7e-40	129.0	0.972	0.909	4	73		KM233689_Aca_alone_1	Anti_CRISPR	acrif7	Antidefense
KM389278	KM389278_5	acrif2_c2	5	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	KM389278_acrif2_c2_2	1	1	0.143	1.5	1	acrif2_c2	mandatory	98	1e-57	184.0	0.979	0.949	1	93			Anti_CRISPR	acrif2_c2	Antidefense
KM389278	KM389278_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	KM389278_acrif2_c2_2	1	1	0.143	1.5	1	aca1	accessory	79	1.4e-40	128.8	0.958	0.873	7	75		KM389278_Aca_alone_1	Anti_CRISPR	acrif2_c2	Antidefense
KM389326	KM389326_5	acrif2_c2	5	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	KM389326_acrif2_c2_2	1	1	0.143	1.5	1	acrif2_c2	mandatory	97	6.4e-58	185.2	1.0	0.979	1	95			Anti_CRISPR	acrif2_c2	Antidefense
KM389326	KM389326_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	KM389326_acrif2_c2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.3e-40	129.4	0.958	0.92	3	71		KM389326_Aca_alone_1	Anti_CRISPR	acrif2_c2	Antidefense
KM389326	KM389326_28	mom	28	defense-finder-models/ADF/Anti_RM/mom	KM389326_mom_3	1	1	1.0	1.0	1	mom	mandatory	257	5.6e-97	315.8	0.863	0.837	32	246			Anti_RM	mom	Antidefense
KM389336	KM389336_15	aca1	15	defense-finder-models/ADF/Anti_CRISPR/Aca_alone	KM389336_Aca_alone_1	1	1	0.077	1.0	1	aca1	mandatory	84	5.7e-40	126.1	0.958	0.821	12	80			Anti_CRISPR	Aca_alone	Antidefense
KM389337	KM389337_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	KM389337_acrie3_1	1	1	0.071	1.0	1	acrie3	mandatory	66	5.8e-46	145.8	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
KM389459	KM389459_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	KM389459_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	140	6.1e-85	274.3	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
KM389459	KM389459_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	KM389459_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.7000000000000002e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
KM389459	KM389459_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	KM389459_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.6e-41	130.1	0.972	0.946	1	70		KM389459_Aca_alone_1,KM389459_acrif5_3	Anti_CRISPR	acrif3	Antidefense
KM389459	KM389459_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	KM389459_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.6e-41	130.1	0.972	0.946	1	70		KM389459_Aca_alone_1,KM389459_acrif3_2	Anti_CRISPR	acrif5	Antidefense
KM389460	KM389460_5	acrif2_c2	5	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	KM389460_acrif2_c2_2	1	1	0.143	1.5	1	acrif2_c2	mandatory	97	4.1e-58	185.8	1.0	0.979	1	95			Anti_CRISPR	acrif2_c2	Antidefense
KM389460	KM389460_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	KM389460_acrif2_c2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.3e-40	129.4	0.958	0.92	3	71		KM389460_Aca_alone_1	Anti_CRISPR	acrif2_c2	Antidefense
KM389460	KM389460_29	mom	29	defense-finder-models/ADF/Anti_RM/mom	KM389460_mom_3	1	1	1.0	1.0	1	mom	mandatory	257	5.7e-97	315.8	0.863	0.837	32	246			Anti_RM	mom	Antidefense
KM389461	KM389461_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	KM389461_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	140	6.1e-85	274.3	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
KM389461	KM389461_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	KM389461_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.7000000000000002e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
KM389461	KM389461_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	KM389461_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.6e-41	130.1	0.972	0.946	1	70		KM389461_Aca_alone_1,KM389461_acrif5_3	Anti_CRISPR	acrif3	Antidefense
KM389461	KM389461_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	KM389461_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.6e-41	130.1	0.972	0.946	1	70		KM389461_Aca_alone_1,KM389461_acrif3_2	Anti_CRISPR	acrif5	Antidefense
KM389462	KM389462_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	KM389462_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	140	9.9e-85	273.7	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
KM389462	KM389462_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	KM389462_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.7000000000000002e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
KM389462	KM389462_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	KM389462_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.6e-41	130.1	0.972	0.946	1	70		KM389462_Aca_alone_1,KM389462_acrif5_3	Anti_CRISPR	acrif3	Antidefense
KM389462	KM389462_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	KM389462_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.6e-41	130.1	0.972	0.946	1	70		KM389462_Aca_alone_1,KM389462_acrif3_2	Anti_CRISPR	acrif5	Antidefense
KM389463	KM389463_59	adnd_p0020	59	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	KM389463_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	283	7.7e-82	267.5	0.915	0.982	1	278			Anti_Dnd	Adnd_p0020_p0021	Antidefense
KM389464	KM389464_5	acrif2_c2	5	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	KM389464_acrif2_c2_2	1	1	0.143	1.5	1	acrif2_c2	mandatory	98	1e-57	184.5	1.0	0.969	1	95			Anti_CRISPR	acrif2_c2	Antidefense
KM389464	KM389464_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	KM389464_acrif2_c2_2	1	1	0.143	1.5	1	aca1	accessory	74	3e-41	131.3	0.972	0.946	1	70		KM389464_Aca_alone_1	Anti_CRISPR	acrif2_c2	Antidefense
KR052143	KR052143_145	narp1_namat	145	defense-finder-models/ADF/NADP/NARP1	KR052143_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.9e-207	683.3	0.987	0.993	2	560			NADP	NARP1	Antidefense
KR052143	KR052143_147	narp1_adps	147	defense-finder-models/ADF/NADP/NARP1	KR052143_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	3.8e-88	288.8	0.858	0.91	21	283			NADP	NARP1	Antidefense
KT736033	KT736033_144	narp1_namat	144	defense-finder-models/ADF/NADP/NARP1	KT736033_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.2e-207	684.0	0.987	0.993	2	560			NADP	NARP1	Antidefense
KT736033	KT736033_146	narp1_adps	146	defense-finder-models/ADF/NADP/NARP1	KT736033_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	3.9e-88	288.8	0.858	0.91	21	283			NADP	NARP1	Antidefense
KT804923	KT804923_144	narp1_namat	144	defense-finder-models/ADF/NADP/NARP1	KT804923_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.1e-207	684.0	0.987	0.993	2	560			NADP	NARP1	Antidefense
KT804923	KT804923_146	narp1_adps	146	defense-finder-models/ADF/NADP/NARP1	KT804923_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	3.9e-88	288.8	0.858	0.91	21	283			NADP	NARP1	Antidefense
KT887557	KT887557_48	vcrx091	48	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	KT887557_vcrx091_093_1	1	1	0.667	2.0	1	vcrx091	mandatory	149	1.3e-82	269.0	0.654	0.987	2	148			Anti_CRISPR	vcrx091_093	Antidefense
KT887557	KT887557_50	vcrx092	50	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	KT887557_vcrx091_093_1	1	1	0.667	2.0	1	vcrx092	mandatory	249	1.6000000000000001e-80	263.3	0.593	0.683	7	176			Anti_CRISPR	vcrx091_093	Antidefense
KT968831	KT968831_60	vcrx091	60	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	KT968831_vcrx091_093_1	1	1	0.667	2.0	1	vcrx091	mandatory	150	7.7e-84	273.1	0.654	0.987	2	149			Anti_CRISPR	vcrx091_093	Antidefense
KT968831	KT968831_62	vcrx092	62	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	KT968831_vcrx091_093_1	1	1	0.667	2.0	1	vcrx092	mandatory	249	3.8000000000000003e-81	265.5	0.621	0.719	7	185			Anti_CRISPR	vcrx091_093	Antidefense
KT968832	KT968832_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	KT968832_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	140	9.999999999999999e-85	273.7	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
KT968832	KT968832_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	KT968832_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.7000000000000002e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
KT968832	KT968832_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	KT968832_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.7e-41	130.1	0.972	0.946	1	70		KT968832_Aca_alone_1,KT968832_acrif5_3	Anti_CRISPR	acrif3	Antidefense
KT968832	KT968832_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	KT968832_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.7e-41	130.1	0.972	0.946	1	70		KT968832_Aca_alone_1,KT968832_acrif3_2	Anti_CRISPR	acrif5	Antidefense
KU199707	KU199707_5	acrie2	5	defense-finder-models/ADF/Anti_CRISPR/acrie2	KU199707_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	5.8e-50	160.0	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
KU199707	KU199707_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	KU199707_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	141	2.9999999999999996e-84	272.1	0.993	0.979	1	138			Anti_CRISPR	acrif3	Antidefense
KU199707	KU199707_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie2	KU199707_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.8999999999999998e-39	125.6	0.958	0.92	3	71		KU199707_Aca_alone_1,KU199707_acrif3_3	Anti_CRISPR	acrie2	Antidefense
KU199707	KU199707_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif3	KU199707_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	75	1.8999999999999998e-39	125.6	0.958	0.92	3	71		KU199707_Aca_alone_1,KU199707_acrie2_2	Anti_CRISPR	acrif3	Antidefense
KU199708	KU199708_5	acrif1	5	defense-finder-models/ADF/Anti_CRISPR/acrif1	KU199708_acrif1_2	1	1	0.143	1.5	1	acrif1	mandatory	79	2.5e-51	163.6	1.0	0.987	1	78			Anti_CRISPR	acrif1	Antidefense
KU199708	KU199708_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif1	KU199708_acrif1_2	1	1	0.143	1.5	1	aca1	accessory	75	8.9e-40	126.7	0.958	0.92	3	71		KU199708_Aca_alone_1	Anti_CRISPR	acrif1	Antidefense
KU199709	KU199709_5	acrif3	5	defense-finder-models/ADF/Anti_CRISPR/acrif3	KU199709_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	2.7e-84	272.2	0.993	0.979	1	138			Anti_CRISPR	acrif3	Antidefense
KU199709	KU199709_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	KU199709_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	75	7.7e-40	126.8	0.958	0.92	3	71		KU199709_Aca_alone_1	Anti_CRISPR	acrif3	Antidefense
KU199710	KU199710_61	adnd_p0020	61	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	KU199710_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	283	7.9e-82	267.5	0.915	0.982	1	278			Anti_Dnd	Adnd_p0020_p0021	Antidefense
KU297675	KU297675_143	narp1_namat	143	defense-finder-models/ADF/NADP/NARP1	KU297675_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	2.5999999999999997e-208	686.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
KU297675	KU297675_145	narp1_adps	145	defense-finder-models/ADF/NADP/NARP1	KU297675_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.2e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
KU497559	KU497559_144	narp1_namat	144	defense-finder-models/ADF/NADP/NARP1	KU497559_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.2e-207	684.0	0.987	0.993	2	560			NADP	NARP1	Antidefense
KU497559	KU497559_146	narp1_adps	146	defense-finder-models/ADF/NADP/NARP1	KU497559_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	3.9e-88	288.8	0.858	0.91	21	283			NADP	NARP1	Antidefense
KU521356	KU521356_175	tad1	175	defense-finder-models/ADF/Anti_Thoeris/tad1	KU521356_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
KU708004	KU708004_4	tad2	4	defense-finder-models/ADF/Anti_Thoeris/tad2_acriia7	KU708004_tad2_acriia7_1	1	1	1.0	1.0	1	tad2	mandatory	157	2.1000000000000003e-33	106.8	0.769	0.535	72	155			Anti_Thoeris	tad2_acriia7	Antidefense
KU761955	KU761955_143	narp1_namat	143	defense-finder-models/ADF/NADP/NARP1	KU761955_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	2.2e-207	683.0	0.987	0.993	2	560			NADP	NARP1	Antidefense
KU761955	KU761955_145	narp1_adps	145	defense-finder-models/ADF/NADP/NARP1	KU761955_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	1.6e-88	290.1	0.858	0.91	21	283			NADP	NARP1	Antidefense
KU862660	KU862660_198	narp1_namat	198	defense-finder-models/ADF/NADP/NARP1	KU862660_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	580	1.1e-182	601.8	0.985	0.993	2	577			NADP	NARP1	Antidefense
KU862660	KU862660_200	narp1_adps	200	defense-finder-models/ADF/NADP/NARP1	KU862660_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	288	1.2e-73	241.6	0.865	0.972	7	286			NADP	NARP1	Antidefense
KU873925	KU873925_83	klca	83	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	KU873925_ardb_klca_acric11_2	1	1	1.0	0.8	1	ardb	mandatory	141	2.9e-38	124.9	0.798	0.943	8	140			Anti_RM	ardb_klca_acric11	Antidefense
KU873925	KU873925_186	narp1_adps	186	defense-finder-models/ADF/NADP/NARP1	KU873925_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	280	7.9e-93	304.6	0.838	0.929	12	271			NADP	NARP1	Antidefense
KU873925	KU873925_187	narp1_namat	187	defense-finder-models/ADF/NADP/NARP1	KU873925_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	539	1.9000000000000002e-209	690.3	0.985	0.993	2	536			NADP	NARP1	Antidefense
KU873925	KU873925_201	rad	201	defense-finder-models/ADF/Anti_Retron/rad	KU873925_rad_3	1	1	1.0	1.0	1	rad	mandatory	177	2.3e-63	206.8	0.96	0.944	1	167			Anti_Retron	rad	Antidefense
KU884561	KU884561_17	acb2	17	defense-finder-models/ADF/Anti_CBASS/acb2	KU884561_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	94	1.3e-41	132.8	0.979	0.979	1	92			Anti_CBASS	acb2	Antidefense
KU884562	KU884562_17	acb2	17	defense-finder-models/ADF/Anti_CBASS/acb2	KU884562_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	94	1.3e-41	132.8	0.979	0.979	1	92			Anti_CBASS	acb2	Antidefense
KU884564	KU884564_17	acb2	17	defense-finder-models/ADF/Anti_CBASS/acb2	KU884564_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	94	2e-41	132.2	0.979	0.979	1	92			Anti_CBASS	acb2	Antidefense
KU884565	KU884565_17	acb2	17	defense-finder-models/ADF/Anti_CBASS/acb2	KU884565_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	94	1.3e-41	132.8	0.979	0.979	1	92			Anti_CBASS	acb2	Antidefense
KX198613	KX198613_78	klca	78	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	KX198613_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	9e-50	160.9	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
KY000083	KY000083_136	narp1_namat	136	defense-finder-models/ADF/NADP/NARP1	KY000083_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.6e-207	683.4	0.987	0.993	2	560			NADP	NARP1	Antidefense
KY000083	KY000083_138	narp1_adps	138	defense-finder-models/ADF/NADP/NARP1	KY000083_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
KY073228	KY073228_141	narp1_namat	141	defense-finder-models/ADF/NADP/NARP1	KY073228_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.1e-207	684.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
KY073228	KY073228_143	narp1_adps	143	defense-finder-models/ADF/NADP/NARP1	KY073228_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	291	6.4e-88	288.1	0.861	0.914	20	285			NADP	NARP1	Antidefense
