accession	replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_37	aca1	37	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	112.9	0.958	0.971	1	66		GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_Aca_alone_1,GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_37	aca1	37	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	112.9	0.958	0.971	1	66		GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_Aca_alone_1,GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_38	acrif5	38	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	2e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_39	acrif3	39	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019434235.1_ASM1943423v1_genomic_all_plasmids.part_CP080290.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	7.8e-85	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081203.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081203.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081203.1_3	klca	3	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081203.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	142	5.1e-56	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_15	ardk	15	defense-finder-models/ADF/Anti_RM/ardk	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	3.9e-40	128.3	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_21	acrie2	21	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	5.3e-50	160.4	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_22	acrif3	22	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	140	9.5e-84	270.7	0.978	0.971	1	136			Anti_CRISPR	acrif3	Antidefense
GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_23	acrif5	23	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	2.5000000000000002e-58	186.1	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_24	aca1	24	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_Aca_alone_1,GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrif3_3,GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrif5_4	Anti_CRISPR	acrie2	Antidefense
GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_24	aca1	24	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_Aca_alone_1,GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrie2_2,GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrif5_4	Anti_CRISPR	acrif3	Antidefense
GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_24	aca1	24	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_Aca_alone_1,GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrie2_2,GCA_019710495.1_ASM1971049v1_genomic_all_plasmids.part_CP081204.1_acrif3_3	Anti_CRISPR	acrif5	Antidefense
GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_8	ardk	8	defense-finder-models/ADF/Anti_RM/ardk	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	4.1e-40	128.3	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_20	acrie2	20	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	5.5e-50	160.4	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_21	acrif3	21	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	140	1e-83	270.7	0.978	0.971	1	136			Anti_CRISPR	acrif3	Antidefense
GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_22	acrif5	22	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	2.7000000000000002e-58	186.1	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_23	aca1	23	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	113.3	0.958	0.971	1	66		GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_Aca_alone_1,GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrif3_3,GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrif5_4	Anti_CRISPR	acrie2	Antidefense
GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_23	aca1	23	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	113.3	0.958	0.971	1	66		GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_Aca_alone_1,GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrie2_2,GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrif5_4	Anti_CRISPR	acrif3	Antidefense
GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_23	aca1	23	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	113.3	0.958	0.971	1	66		GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_Aca_alone_1,GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrie2_2,GCA_019711215.1_ASM1971121v1_genomic_all_plasmids.part_CP081288.1_acrif3_3	Anti_CRISPR	acrif5	Antidefense
GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081347.1	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081347.1	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081347.1_14	ardk	14	defense-finder-models/ADF/Anti_RM/ardk	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081347.1_ardk_1	1	1	1.0	1.0	1	ardk	mandatory	140	6.6e-39	124.6	0.909	0.7	39	136			Anti_RM	ardk	Antidefense
GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1_4	klca	4	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	142	4.6e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1_33	klca	33	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1_ardb_klca_acric11_2	1	1	1.0	0.8	1	ardb	mandatory	120	2.5e-44	142.5	0.681	0.917	1	110			Anti_RM	ardb_klca_acric11	Antidefense
GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1_45	ardk	45	defense-finder-models/ADF/Anti_RM/ardk	GCA_019720855.1_ASM1972085v1_genomic_all_plasmids.part_CP081349.1_ardk_3	1	1	1.0	1.0	1	ardk	mandatory	104	2.7e-22	70.6	0.873	0.942	3	100			Anti_RM	ardk	Antidefense
GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081478.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081478.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081478.1_187	vcrx093	187	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081478.1_vcrx091_093_1	1	1	0.667	2.0	1	vcrx093	mandatory	348	1.7000000000000002e-122	403.2	0.945	0.957	1	333			Anti_CRISPR	vcrx091_093	Antidefense
GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081478.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081478.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081478.1_192	vcrx091	192	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081478.1_vcrx091_093_1	1	1	0.667	2.0	1	vcrx091	mandatory	178	8.2e-84	274.6	0.68	0.955	1	170			Anti_CRISPR	vcrx091_093	Antidefense
GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_16	ardk	16	defense-finder-models/ADF/Anti_RM/ardk	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	3.9e-40	128.3	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_22	acrie2	22	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	5.3e-50	160.4	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_23	acrif3	23	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	140	9.5e-84	270.7	0.978	0.971	1	136			Anti_CRISPR	acrif3	Antidefense
GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_24	acrif5	24	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	2.5000000000000002e-58	186.1	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_25	aca1	25	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_Aca_alone_1,GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrif3_3,GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrif5_4	Anti_CRISPR	acrie2	Antidefense
GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_25	aca1	25	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_Aca_alone_1,GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrie2_2,GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrif5_4	Anti_CRISPR	acrif3	Antidefense
GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_25	aca1	25	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_Aca_alone_1,GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrie2_2,GCA_019738995.2_ASM1973899v2_genomic_all_plasmids.part_CP081479.1_acrif3_3	Anti_CRISPR	acrif5	Antidefense
GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_16	acrif3	16	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	5.5e-85	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_17	acrif5	17	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.4e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_18	aca1	18	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	1.1999999999999999e-35	112.9	0.958	0.971	1	66		GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_Aca_alone_1,GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_18	aca1	18	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	1.1999999999999999e-35	112.9	0.958	0.971	1	66		GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_Aca_alone_1,GCA_019857265.1_ASM1985726v1_genomic_all_plasmids.part_CP064394.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_3	klca	3	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_ardb_klca_acric11_4	1	1	1.0	0.8	1	ardb	mandatory	142	5.5e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_20	klca	20	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_ardb_klca_acric11_5	1	1	1.0	0.8	1	ardb	mandatory	142	5.5e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_39	acrif3	39	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	9.2e-85	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_40	acrif5	40	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	2.3e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_41	aca1	41	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	2e-35	112.9	0.958	0.971	1	66		GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_Aca_alone_1,GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_41	aca1	41	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	2e-35	112.9	0.958	0.971	1	66		GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_Aca_alone_1,GCA_019857285.1_ASM1985728v1_genomic_all_plasmids.part_CP064398.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_019857305.1_ASM1985730v1_genomic_all_plasmids.part_CP064396.1	GCA_019857305.1_ASM1985730v1_genomic_all_plasmids.part_CP064396.1	GCA_019857305.1_ASM1985730v1_genomic_all_plasmids.part_CP064396.1_2	klca	2	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_019857305.1_ASM1985730v1_genomic_all_plasmids.part_CP064396.1_ardb_klca_acric11_4	1	1	1.0	0.8	1	ardb	mandatory	142	4.8e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_019857305.1_ASM1985730v1_genomic_all_plasmids.part_CP064396.1	GCA_019857305.1_ASM1985730v1_genomic_all_plasmids.part_CP064396.1	GCA_019857305.1_ASM1985730v1_genomic_all_plasmids.part_CP064396.1_38	aca1	38	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019857305.1_ASM1985730v1_genomic_all_plasmids.part_CP064396.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	1.7999999999999998e-35	112.9	0.958	0.971	1	66		GCA_019857305.1_ASM1985730v1_genomic_all_plasmids.part_CP064396.1_Aca_alone_1,GCA_019857305.1_ASM1985730v1_genomic_all_plasmids.part_CP064396.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
